Date,Open,High,Low,Close,Adj Close,Volume
2018-08-10,621.000000,623.200012,612.150024,615.650024,614.886475,633403
2018-08-13,613.900024,616.000000,603.200012,605.299988,604.549255,244394
2018-08-14,607.950012,621.150024,605.000000,618.299988,617.533142,417940
2018-08-16,614.950012,634.500000,611.099976,623.849976,623.076233,873989
2018-08-17,631.000000,634.799988,620.950012,627.099976,626.322205,681674
2018-08-20,634.900024,634.900024,622.500000,624.200012,623.425842,396259
2018-08-21,625.000000,638.849976,617.700012,636.200012,635.410950,462623
2018-08-23,643.000000,643.500000,629.049988,631.799988,631.016418,630457
2018-08-24,637.500000,642.750000,634.000000,639.599976,638.806702,638644
2018-08-27,640.150024,651.299988,640.150024,650.049988,649.243774,444864
2018-08-28,651.099976,662.799988,642.799988,660.599976,659.780640,475238
2018-08-29,658.650024,667.700012,653.299988,656.549988,655.735718,841311
2018-08-30,660.099976,671.000000,643.599976,649.549988,648.744385,461976
2018-08-31,651.000000,653.849976,642.000000,649.200012,648.394836,560361
2018-09-03,650.500000,653.049988,629.349976,631.750000,630.966492,390228
2018-09-04,637.000000,644.000000,622.650024,640.500000,639.705627,679981
2018-09-05,643.000000,646.299988,631.549988,637.400024,636.609497,449958
2018-09-06,642.400024,643.700012,625.599976,639.049988,638.257385,502394
2018-09-07,639.049988,648.000000,632.349976,645.150024,644.349854,897384
2018-09-10,645.000000,676.900024,643.299988,651.549988,650.741882,1745092
2018-09-11,653.049988,665.000000,647.849976,650.500000,649.693237,883295
2018-09-12,655.299988,661.900024,630.000000,635.549988,634.761719,822983
2018-09-14,640.049988,643.250000,632.200012,636.250000,635.460876,514216
2018-09-17,637.000000,637.000000,622.250000,626.049988,625.273499,513562
2018-09-18,624.450012,655.000000,606.000000,608.450012,607.695374,484713
2018-09-19,613.400024,622.049988,602.099976,609.200012,608.444458,505878
2018-09-21,619.599976,634.000000,548.299988,599.400024,598.656616,1547463
2018-09-24,600.000000,605.750000,588.500000,597.549988,596.808899,683115
2018-09-25,599.599976,620.000000,590.450012,615.250000,614.486938,1101671
2018-09-26,621.450012,623.950012,612.049988,615.900024,615.136169,442202
2018-09-27,618.250000,619.000000,590.349976,598.700012,597.957458,580617
2018-09-28,600.900024,618.000000,593.849976,612.349976,611.590515,499942
2018-10-01,613.799988,617.000000,572.299988,593.950012,593.213379,774068
2018-10-03,599.450012,599.450012,568.099976,570.700012,569.992188,793009
2018-10-04,567.000000,590.000000,553.950012,586.099976,585.373047,655000
2018-10-05,586.950012,590.500000,564.250000,568.450012,567.744995,627797
2018-10-08,568.000000,580.000000,546.549988,556.500000,555.809814,512396
2018-10-09,560.349976,564.000000,549.000000,552.750000,552.064453,416127
2018-10-10,556.450012,591.799988,553.349976,589.349976,588.619019,839310
2018-10-11,565.599976,585.500000,551.000000,580.799988,580.079651,553430
2018-10-12,588.500000,602.299988,581.599976,584.650024,583.924927,488883
2018-10-15,586.000000,590.000000,569.799988,575.849976,575.135803,344148
2018-10-16,577.000000,593.650024,570.650024,588.799988,588.069702,509899
2018-10-17,594.000000,598.599976,567.250000,574.599976,573.887329,435772
2018-10-19,574.599976,576.250000,555.000000,562.200012,561.502747,576628
2018-10-22,569.000000,572.250000,558.650024,561.099976,560.404053,1545451
2018-10-23,558.400024,571.099976,554.000000,563.049988,562.351685,552617
2018-10-24,572.500000,575.349976,557.000000,563.400024,562.701294,971915
2018-10-25,558.700012,564.150024,552.250000,560.000000,559.305481,1138602
2018-10-26,562.099976,564.000000,534.150024,537.349976,536.683533,591463
2018-10-29,541.799988,576.099976,538.900024,565.900024,565.198181,8387012
2018-10-30,565.000000,571.099976,558.750000,562.599976,561.902222,483898
2018-10-31,565.200012,584.700012,558.200012,581.900024,581.178345,1219864
2018-11-01,580.299988,607.299988,580.299988,602.349976,601.602905,2132956
2018-11-02,613.000000,617.549988,604.799988,609.950012,609.193542,740765
2018-11-05,627.000000,632.900024,617.000000,624.299988,623.525696,1536861
2018-11-06,632.000000,632.000000,600.099976,607.599976,606.846375,1182398
2018-11-07,615.000000,616.000000,604.799988,607.099976,606.347046,127138
2018-11-09,611.400024,623.200012,601.000000,612.599976,611.840210,1018477
2018-11-12,612.599976,618.450012,603.099976,606.200012,605.448181,585992
2018-11-13,609.799988,620.549988,604.000000,618.599976,617.832764,573997
2018-11-14,623.299988,623.299988,609.049988,612.750000,611.990051,481770
2018-11-15,612.750000,632.650024,611.250000,625.650024,624.874084,777187
2018-11-16,625.650024,636.700012,615.000000,618.299988,617.533142,886712
2018-11-19,620.000000,620.000000,608.799988,615.150024,614.387085,798429
2018-11-20,616.000000,619.650024,609.200012,612.849976,612.089905,563228
2018-11-21,612.000000,628.500000,610.049988,626.349976,625.573120,464905
2018-11-22,626.299988,629.000000,611.599976,614.299988,613.538086,777020
2018-11-26,616.250000,634.400024,616.250000,630.799988,630.017639,2091949
2018-11-27,630.000000,638.200012,622.549988,625.200012,624.424622,686436
2018-11-28,627.200012,631.099976,622.650024,627.650024,626.871582,869720
2018-11-29,631.099976,637.700012,622.000000,630.349976,629.568176,539737
2018-11-30,632.000000,634.900024,623.750000,625.750000,624.973938,622176
2018-12-03,630.599976,632.599976,622.000000,624.799988,624.025085,380504
2018-12-04,624.750000,627.000000,618.849976,622.650024,621.877808,449177
2018-12-05,621.500000,623.450012,612.750000,614.549988,613.787781,3451081
2018-12-06,613.900024,613.900024,598.000000,600.349976,599.605408,626756
2018-12-07,601.299988,608.500000,592.700012,603.250000,602.501831,543577
2018-12-10,598.049988,601.000000,585.500000,590.000000,589.268250,573684
2018-12-11,581.799988,615.950012,580.000000,604.250000,603.500549,690518
2018-12-12,604.250000,622.000000,602.950012,619.349976,618.581848,1787776
2018-12-13,625.000000,625.400024,615.950012,618.150024,617.383362,728034
2018-12-14,618.000000,621.299988,610.950012,618.700012,617.932678,394353
2018-12-17,623.000000,625.000000,616.349976,617.250000,616.484436,320771
2018-12-18,619.299988,621.750000,613.900024,619.750000,618.981323,438539
2018-12-19,623.000000,649.849976,619.750000,639.450012,638.656921,1378385
2018-12-20,638.000000,646.450012,629.400024,633.000000,632.214905,1361603
2018-12-21,633.000000,637.799988,617.150024,621.099976,620.329651,540616
2018-12-24,625.000000,627.000000,613.400024,614.799988,614.037476,311866
2018-12-26,613.000000,622.950012,603.549988,616.849976,616.084900,921878
2018-12-27,627.000000,627.000000,615.500000,617.500000,616.734131,282688
2018-12-28,622.950012,628.099976,620.500000,625.250000,624.474548,291528
2018-12-31,629.099976,631.799988,618.750000,619.799988,619.031250,328642
2019-01-01,621.200012,629.849976,621.200012,627.500000,626.721741,421478
2019-01-02,624.700012,628.299988,617.099976,618.900024,618.132446,733587
2019-01-03,621.000000,622.849976,604.650024,607.950012,607.195984,749654
2019-01-04,610.000000,624.700012,609.849976,619.849976,619.081177,471975
2019-01-07,625.900024,640.200012,624.000000,637.450012,636.659424,1472429
2019-01-08,635.500000,653.900024,630.700012,650.900024,650.092773,875149
2019-01-09,652.950012,672.000000,652.700012,670.049988,669.218933,1219652
2019-01-10,667.200012,670.000000,655.500000,663.000000,662.177734,591342
2019-01-11,665.000000,669.599976,658.200012,666.500000,665.673401,621159
2019-01-14,666.500000,666.500000,652.900024,659.400024,658.582214,290888
2019-01-15,661.250000,664.250000,655.500000,660.099976,659.281311,328501
2019-01-16,660.250000,670.400024,660.250000,663.650024,662.826904,499664
2019-01-17,668.599976,678.900024,665.900024,676.299988,675.461182,603191
2019-01-18,675.700012,675.799988,661.650024,664.299988,663.476074,353444
2019-01-21,661.900024,664.450012,656.750000,660.250000,659.431152,196692
2019-01-22,659.400024,664.000000,632.000000,661.799988,660.979187,1081373
2019-01-23,660.000000,666.950012,659.000000,661.400024,660.579712,190089
2019-01-24,661.400024,665.599976,655.099976,663.950012,663.126526,211196
2019-01-25,665.799988,676.000000,665.349976,667.750000,666.921814,365366
2019-01-28,668.000000,674.150024,650.250000,655.950012,655.136475,455960
2019-01-29,659.349976,671.000000,650.000000,660.799988,659.980408,1214566
2019-01-30,687.900024,703.000000,684.000000,690.900024,690.043152,1783015
2019-01-31,698.700012,726.000000,689.000000,722.950012,722.053345,1285750
2019-02-01,721.000000,725.799988,705.549988,716.400024,715.511536,3253300
2019-02-04,713.400024,723.500000,707.400024,719.200012,718.308044,439574
2019-02-05,722.450012,731.049988,719.000000,727.799988,726.897339,518070
2019-02-06,729.299988,734.349976,715.950012,723.900024,723.002197,600982
2019-02-07,727.750000,733.500000,723.599976,729.349976,728.445374,400735
2019-02-08,725.650024,732.200012,715.900024,718.250000,717.359192,1030357
2019-02-11,720.849976,720.900024,706.000000,710.349976,709.468933,344718
2019-02-12,700.750000,713.000000,698.500000,705.849976,704.974548,572610
2019-02-14,704.049988,706.450012,693.000000,694.750000,693.888306,434263
2019-02-15,699.599976,706.950012,681.799988,686.549988,685.698486,443380
2019-02-18,687.000000,697.500000,681.200012,692.599976,691.740967,302244
2019-02-19,694.950012,705.049988,688.650024,693.200012,692.340271,361660
2019-02-20,698.549988,702.700012,694.950012,700.900024,700.030701,320042
2019-02-21,702.000000,706.700012,695.349976,696.900024,696.035706,340557
2019-02-22,696.299988,704.950012,691.400024,703.049988,702.178040,286037
2019-02-25,703.049988,706.500000,696.500000,704.000000,703.126831,245365
2019-02-26,695.000000,714.500000,690.500000,710.099976,709.219299,602761
2019-02-27,715.599976,727.400024,713.450012,717.849976,716.959656,587432
2019-02-28,721.000000,722.349976,706.799988,709.349976,708.470215,437329
2019-03-01,713.950012,715.000000,700.000000,703.099976,702.227966,449884
2019-03-05,704.599976,734.200012,701.049988,732.099976,731.191956,639444
2019-03-06,734.000000,735.000000,713.650024,719.500000,718.607666,538968
2019-03-07,722.000000,738.400024,719.750000,732.200012,731.291870,540668
2019-03-08,731.200012,736.349976,728.750000,732.349976,731.441650,581519
2019-03-11,731.599976,744.900024,731.000000,734.150024,733.239502,852871
2019-03-12,739.349976,749.150024,737.849976,742.250000,741.329407,489658
2019-03-13,747.000000,750.900024,736.000000,738.450012,737.534119,1134173
2019-03-14,743.950012,749.549988,737.500000,740.450012,739.531677,558679
2019-03-15,743.450012,748.500000,732.500000,735.700012,734.787537,460867
2019-03-18,738.650024,756.000000,738.650024,751.950012,751.017395,1348505
2019-03-19,754.099976,763.200012,749.000000,761.000000,760.056152,1044182
2019-03-20,761.099976,766.700012,754.000000,755.549988,754.612915,421357
2019-03-22,763.200012,765.750000,752.450012,757.349976,756.410645,2602307
2019-03-25,753.849976,754.200012,741.000000,743.849976,742.927429,675678
2019-03-26,749.599976,761.700012,742.000000,757.200012,756.260864,336660
2019-03-27,762.000000,769.849976,756.000000,760.150024,759.207275,491656
2019-03-28,762.150024,788.549988,757.500000,780.200012,779.232361,501818
2019-04-01,779.950012,783.549988,760.650024,765.099976,764.151062,306288
2019-04-02,771.000000,774.650024,761.299988,767.450012,766.498169,348397
2019-04-03,771.799988,772.950012,758.549988,761.400024,760.455688,216656
2019-04-04,765.000000,771.950012,760.000000,762.150024,761.204773,259099
2019-04-05,765.799988,769.000000,756.049988,761.950012,761.005005,625137
2019-04-08,764.950012,767.400024,749.049988,754.299988,753.364441,182964
2019-04-09,754.049988,766.049988,750.599976,763.549988,762.602966,216736
2019-04-10,761.500000,767.799988,758.650024,761.750000,760.805237,225300
2019-04-11,760.099976,760.650024,747.049988,752.049988,751.117249,178904
2019-04-12,750.099976,765.450012,750.099976,764.150024,763.202271,1075987
2019-04-15,764.150024,769.950012,761.000000,763.200012,762.253479,490501
2019-04-16,766.000000,775.400024,765.150024,770.650024,769.694214,254289
2019-04-18,777.349976,779.000000,769.000000,771.200012,770.243530,188146
2019-04-22,770.250000,770.250000,751.200012,755.400024,754.463135,216290
2019-04-23,758.049988,759.349976,749.299988,753.099976,752.165955,199888
2019-04-24,755.000000,755.099976,738.500000,752.599976,751.666565,214500
2019-04-25,755.700012,758.700012,737.599976,740.849976,739.931152,291955
2019-04-26,761.299988,765.000000,746.549988,760.200012,759.257141,1525850
2019-04-30,760.200012,769.549988,755.200012,766.900024,765.948853,315372
2019-05-02,766.900024,767.799988,748.400024,752.650024,751.716553,284916
2019-05-03,754.950012,763.299988,753.650024,757.400024,756.460632,267705
2019-05-06,748.400024,753.549988,744.900024,747.549988,746.622864,211082
2019-05-07,753.500000,755.349976,740.500000,742.549988,741.629028,187725
2019-05-08,744.900024,744.900024,733.700012,735.500000,734.587769,351264
2019-05-09,735.000000,740.200012,729.000000,730.000000,729.094604,437995
2019-05-10,732.049988,738.500000,730.000000,733.650024,732.740112,246828
2019-05-13,730.950012,742.500000,730.000000,732.349976,731.441650,963517
2019-05-14,731.799988,738.099976,722.450012,731.500000,730.592773,352645
2019-05-15,736.299988,737.650024,716.400024,721.250000,720.355469,405255
2019-05-16,721.900024,735.799988,719.700012,732.250000,731.341797,192354
2019-05-17,734.000000,751.500000,727.250000,748.150024,747.222107,297713
2019-05-20,764.500000,789.000000,762.000000,782.750000,781.779175,1835636
2019-05-21,791.000000,791.000000,771.549988,773.099976,772.141113,267111
2019-05-22,776.400024,783.349976,770.049988,779.299988,778.333435,140802
2019-05-23,789.900024,803.700012,770.500000,777.049988,776.086243,782438
2019-05-24,779.000000,795.400024,779.000000,793.650024,792.665710,944067
2019-05-27,793.650024,814.700012,787.599976,812.450012,811.442383,469249
2019-05-28,814.900024,821.400024,802.099976,808.750000,807.746948,323466
2019-05-29,809.500000,813.250000,802.500000,804.799988,803.801819,176013
2019-05-30,804.799988,814.150024,803.049988,808.099976,807.097717,217577
2019-05-31,813.400024,818.150024,794.000000,808.500000,807.497253,285825
2019-06-03,810.099976,815.000000,804.000000,812.299988,811.292542,157672
2019-06-04,807.799988,826.400024,805.549988,821.400024,820.381287,875746
2019-06-06,826.549988,826.549988,806.049988,808.849976,807.846802,261020
2019-06-07,809.700012,812.799988,801.650024,804.200012,803.202576,214844
2019-06-10,810.000000,816.200012,806.650024,814.200012,813.190186,203408
2019-06-11,817.700012,821.349976,807.500000,814.950012,813.939270,121618
2019-06-12,816.000000,816.000000,809.500000,812.349976,811.342468,254786
2019-06-13,812.349976,822.000000,811.900024,819.700012,818.683350,280540
2019-06-14,820.000000,822.900024,796.750000,800.150024,799.157654,335092
2019-06-17,801.000000,802.400024,775.250000,776.700012,775.736694,263464
2019-06-18,782.000000,784.599976,770.150024,776.250000,775.287231,361004
2019-06-19,782.000000,789.250000,763.750000,771.250000,770.293457,279667
2019-06-20,773.500000,774.500000,759.000000,771.450012,770.493225,385769
2019-06-21,776.349976,778.299988,763.549988,771.950012,770.992615,811619
2019-06-24,771.000000,775.349976,760.900024,762.849976,761.903870,141149
2019-06-25,763.000000,783.000000,757.000000,781.849976,780.880310,357956
2019-06-26,782.349976,792.000000,781.700012,788.950012,787.971497,213661
2019-06-27,789.349976,806.650024,782.000000,800.349976,799.357361,572526
2019-06-28,793.150024,812.900024,793.150024,807.650024,806.648315,304760
2019-07-01,810.000000,819.049988,807.549988,810.250000,809.245056,182097
2019-07-02,813.000000,813.349976,800.700012,802.650024,801.654541,266473
2019-07-03,803.500000,811.000000,801.750000,806.299988,805.299988,222243
2019-07-04,809.049988,813.500000,804.250000,808.650024,808.650024,257487
2019-07-05,811.900024,813.000000,801.799988,805.950012,805.950012,198891
2019-07-08,803.400024,804.450012,779.049988,783.049988,783.049988,246064
2019-07-09,782.000000,788.599976,776.599976,786.200012,786.200012,189524
2019-07-10,788.950012,789.400024,764.450012,768.500000,768.500000,203058
2019-07-11,772.200012,773.250000,763.000000,766.650024,766.650024,330441
2019-07-12,767.000000,768.000000,751.099976,755.450012,755.450012,260430
2019-07-15,757.950012,759.200012,744.000000,749.650024,749.650024,426364
2019-07-16,752.500000,763.000000,748.000000,761.700012,761.700012,419355
2019-07-17,761.700012,765.599976,750.200012,752.650024,752.650024,208765
2019-07-18,754.950012,754.950012,734.750000,740.849976,740.849976,336028
2019-07-19,744.000000,746.450012,723.250000,729.450012,729.450012,177381
2019-07-22,732.750000,738.400024,720.599976,727.500000,727.500000,473654
2019-07-23,734.900024,739.299988,715.849976,726.400024,726.400024,312925
2019-07-24,729.000000,732.750000,709.450012,711.099976,711.099976,190424
2019-07-25,712.000000,725.849976,706.549988,723.299988,723.299988,163417
2019-07-26,723.299988,732.299988,719.099976,729.849976,729.849976,185928
2019-07-29,745.000000,745.000000,709.900024,719.650024,719.650024,328200
2019-07-30,725.049988,727.700012,701.099976,706.549988,706.549988,384131
2019-07-31,694.000000,695.349976,657.650024,674.400024,674.400024,1271110
2019-08-01,674.299988,680.799988,663.000000,669.650024,669.650024,419021
2019-08-02,665.049988,681.349976,662.000000,673.450012,673.450012,529590
2019-08-05,669.799988,669.799988,650.000000,662.900024,662.900024,358616
2019-08-06,660.000000,682.900024,655.799988,678.849976,678.849976,308901
2019-08-07,679.750000,679.750000,654.500000,660.049988,660.049988,315371
2019-08-08,668.000000,668.000000,643.250000,660.000000,660.000000,1221798
2019-08-09,663.000000,675.500000,659.599976,660.700012,660.700012,402184
2019-08-13,666.900024,668.950012,645.000000,650.150024,650.150024,245376
2019-08-14,655.799988,669.549988,652.299988,663.200012,663.200012,166358
2019-08-16,663.000000,677.799988,657.000000,675.549988,675.549988,213890
2019-08-19,679.000000,688.750000,676.750000,685.000000,685.000000,297079
2019-08-20,686.599976,686.599976,669.250000,672.200012,672.200012,178294
2019-08-21,671.000000,673.849976,659.799988,665.000000,665.000000,183344
2019-08-22,669.000000,669.799988,657.950012,660.900024,660.900024,289324
2019-08-23,660.000000,671.150024,645.599976,663.400024,663.400024,343510
2019-08-26,676.549988,686.849976,660.950012,683.650024,683.650024,268129
2019-08-27,693.000000,696.700012,680.150024,682.549988,682.549988,250592
2019-08-28,684.900024,689.500000,673.799988,678.099976,678.099976,127475
2019-08-29,676.500000,676.500000,658.700012,660.950012,660.950012,176728
2019-08-30,666.700012,668.349976,640.500000,663.750000,663.750000,447978
2019-09-03,661.900024,661.900024,641.150024,645.349976,645.349976,214288
2019-09-04,647.500000,653.000000,638.700012,646.950012,646.950012,292850
2019-09-05,652.000000,659.599976,644.500000,649.250000,649.250000,250259
2019-09-06,651.200012,672.900024,651.200012,671.000000,671.000000,398136
2019-09-09,668.849976,675.799988,662.500000,671.599976,671.599976,222421
2019-09-11,674.500000,683.150024,671.200012,681.700012,681.700012,163438
2019-09-12,677.099976,681.500000,660.700012,662.799988,662.799988,152329
2019-09-13,667.400024,675.900024,657.200012,674.349976,674.349976,284233
2019-09-16,670.599976,674.500000,665.000000,671.200012,671.200012,179116
2019-09-17,670.000000,670.000000,638.150024,640.200012,640.200012,467458
2019-09-18,643.799988,654.200012,641.700012,648.200012,648.200012,307394
2019-09-19,648.000000,649.900024,632.700012,638.250000,638.250000,246148
2019-09-20,642.799988,689.299988,622.599976,680.700012,680.700012,1289716
2019-09-23,703.000000,736.000000,695.099976,727.049988,727.049988,1090256
2019-09-24,729.799988,733.549988,702.200012,704.299988,704.299988,573654
2019-09-25,701.849976,703.049988,683.849976,694.900024,694.900024,463219
2019-09-26,691.000000,719.549988,686.900024,700.099976,700.099976,598772
2019-09-27,701.900024,707.500000,692.799988,700.849976,700.849976,354105
2019-09-30,704.900024,711.750000,682.049988,684.650024,684.650024,597110
2019-10-01,686.250000,701.049988,656.349976,679.700012,679.700012,1463513
2019-10-03,675.000000,675.500000,647.250000,668.250000,668.250000,538002
2019-10-04,672.000000,677.000000,651.900024,656.150024,656.150024,520176
2019-10-07,662.500000,681.700012,651.799988,672.750000,672.750000,468610
2019-10-09,673.799988,689.400024,664.599976,686.299988,686.299988,322792
2019-10-10,681.900024,681.900024,665.450012,672.900024,672.900024,255279
2019-10-11,675.099976,685.900024,668.700012,672.500000,672.500000,323281
2019-10-14,675.200012,693.799988,673.700012,683.549988,683.549988,284559
2019-10-15,683.650024,694.900024,681.799988,690.000000,690.000000,205409
2019-10-16,694.299988,695.450012,683.700012,693.500000,693.500000,334757
2019-10-17,691.500000,712.400024,691.000000,710.549988,710.549988,376968
2019-10-18,710.900024,715.200012,705.700012,709.200012,709.200012,238521
2019-10-22,714.700012,722.650024,704.250000,712.700012,712.700012,307510
2019-10-23,713.099976,730.000000,710.099976,714.799988,714.799988,498667
2019-10-24,717.599976,722.799988,702.200012,707.450012,707.450012,347427
2019-10-25,707.450012,710.599976,695.000000,708.049988,708.049988,255151
2019-10-27,null,null,null,null,null,null
2019-10-29,708.000000,742.900024,704.200012,739.150024,739.150024,563404
2019-10-30,744.900024,750.000000,735.799988,747.650024,747.650024,365599
2019-10-31,747.250000,750.049988,732.000000,736.000000,736.000000,255452
2019-11-01,738.900024,749.849976,727.650024,748.299988,748.299988,359902
2019-11-04,753.000000,755.450012,735.700012,742.150024,742.150024,248706
2019-11-05,744.900024,745.849976,730.799988,737.599976,737.599976,1601850
2019-11-06,739.450012,750.250000,728.500000,747.099976,747.099976,309943
2019-11-07,749.599976,755.950012,732.750000,734.650024,734.650024,309053
2019-11-08,737.000000,737.000000,723.099976,725.450012,725.450012,236284
2019-11-11,726.900024,735.500000,721.549988,733.599976,733.599976,162472
2019-11-13,734.700012,737.200012,706.950012,710.250000,710.250000,235446
2019-11-14,710.000000,721.500000,707.500000,715.849976,715.849976,193633
2019-11-15,717.900024,723.400024,710.250000,716.549988,716.549988,207114
2019-11-18,716.000000,725.299988,712.349976,723.049988,723.049988,143550
2019-11-19,729.900024,750.000000,726.049988,747.849976,747.849976,432017
2019-11-20,747.000000,753.799988,741.250000,748.799988,748.799988,202232
2019-11-21,748.000000,748.049988,735.099976,737.150024,737.150024,163828
2019-11-22,738.400024,740.000000,727.750000,732.099976,732.099976,467028
2019-11-25,733.000000,756.450012,730.599976,754.799988,754.799988,196442
2019-11-26,758.450012,761.849976,744.200012,752.250000,752.250000,216176
2019-11-27,753.000000,763.950012,749.000000,752.450012,752.450012,641014
2019-11-28,752.500000,755.650024,745.549988,750.549988,750.549988,1397562
2019-11-29,750.549988,756.400024,737.000000,739.500000,739.500000,355340
2019-12-02,740.000000,745.799988,737.549988,744.200012,744.200012,153150
2019-12-03,745.900024,745.900024,730.950012,733.250000,733.250000,137742
2019-12-04,730.000000,746.750000,729.500000,739.750000,739.750000,269734
2019-12-05,745.000000,745.000000,725.150024,729.500000,729.500000,297146
2019-12-06,734.700012,735.250000,715.000000,717.549988,717.549988,214633
2019-12-09,714.900024,733.799988,710.250000,731.950012,731.950012,281400
2019-12-10,731.500000,732.349976,714.200012,715.349976,715.349976,153295
2019-12-11,711.950012,722.250000,709.299988,716.450012,716.450012,167588
2019-12-12,717.549988,725.349976,715.200012,721.599976,721.599976,168618
2019-12-13,727.099976,753.849976,725.299988,752.000000,752.000000,471839
2019-12-16,753.700012,754.799988,746.299988,747.099976,747.099976,217594
2019-12-17,747.099976,756.400024,741.599976,745.549988,745.549988,686702
2019-12-18,742.799988,748.299988,737.700012,742.000000,742.000000,406046
2019-12-19,742.000000,749.650024,741.150024,742.750000,742.750000,277344
2019-12-20,742.000000,747.400024,737.400024,739.700012,739.700012,232546
2019-12-23,740.900024,748.250000,736.799988,743.549988,743.549988,322452
2019-12-24,743.000000,744.549988,737.700012,740.450012,740.450012,97589
2019-12-26,739.000000,740.450012,733.799988,736.150024,736.150024,92523
2019-12-27,738.150024,762.200012,736.099976,760.700012,760.700012,359458
2019-12-30,760.000000,765.599976,751.200012,754.200012,754.200012,222572
2019-12-31,754.099976,765.900024,751.200012,754.000000,754.000000,271480
2020-01-01,755.000000,760.000000,747.250000,748.900024,748.900024,106917
2020-01-02,751.950012,759.000000,747.900024,757.250000,757.250000,109634
2020-01-03,756.799988,756.799988,740.750000,742.900024,742.900024,170385
2020-01-06,733.250000,739.000000,721.250000,722.599976,722.599976,326049
2020-01-07,729.750000,737.950012,721.400024,725.700012,725.700012,207649
2020-01-08,717.599976,725.599976,709.299988,724.700012,724.700012,238511
2020-01-09,735.599976,745.250000,730.150024,743.250000,743.250000,227040
2020-01-10,745.200012,751.500000,735.000000,740.000000,740.000000,171150
2020-01-13,742.799988,746.200012,735.599976,737.450012,737.450012,117995
2020-01-14,739.099976,751.250000,734.450012,747.650024,747.650024,123341
2020-01-15,747.900024,749.000000,738.150024,746.150024,746.150024,175333
2020-01-16,746.150024,750.250000,735.400024,737.299988,737.299988,166417
2020-01-17,736.299988,742.000000,731.000000,739.799988,739.799988,137613
2020-01-20,742.000000,746.049988,724.950012,726.750000,726.750000,161423
2020-01-21,725.049988,729.500000,716.200012,717.750000,717.750000,219480
2020-01-22,719.400024,722.599976,707.000000,712.750000,712.750000,324058
2020-01-23,722.000000,737.299988,719.650024,722.799988,722.799988,398859
2020-01-24,725.000000,741.799988,721.000000,737.299988,737.299988,347725
2020-01-27,733.799988,748.250000,732.700012,740.000000,740.000000,227585
2020-01-28,740.000000,746.450012,735.000000,737.099976,737.099976,157059
2020-01-29,740.000000,745.500000,733.549988,735.349976,735.349976,209787
2020-01-30,739.299988,739.299988,727.500000,731.299988,731.299988,133524
2020-01-31,739.000000,739.000000,725.250000,729.349976,729.349976,219432
2020-02-03,705.000000,712.950012,695.950012,709.099976,709.099976,254806
2020-02-04,712.000000,720.500000,710.299988,714.900024,714.900024,220140
2020-02-05,720.200012,725.750000,715.099976,724.150024,724.150024,159250
2020-02-06,726.000000,744.799988,722.950012,737.000000,737.000000,242752
2020-02-07,738.950012,749.000000,733.650024,748.000000,748.000000,357707
2020-02-10,747.900024,747.900024,739.000000,741.299988,741.299988,74983
2020-02-11,744.900024,756.900024,741.549988,749.500000,749.500000,146651
2020-02-12,751.000000,760.599976,751.000000,755.150024,755.150024,96028
2020-02-13,753.450012,753.450012,742.500000,747.650024,747.650024,85732
2020-02-14,749.849976,752.849976,733.000000,736.400024,736.400024,178216
2020-02-17,739.000000,742.900024,730.500000,738.049988,738.049988,107725
2020-02-18,737.599976,737.599976,724.650024,733.400024,733.400024,162222
2020-02-19,741.900024,745.299988,735.799988,741.200012,741.200012,107821
2020-02-20,743.500000,753.900024,737.799988,743.950012,743.950012,198731
2020-02-24,739.900024,739.900024,723.150024,725.799988,725.799988,173604
2020-02-25,730.900024,732.000000,722.549988,728.900024,728.900024,124321
2020-02-26,728.849976,735.599976,721.000000,729.750000,729.750000,95457
2020-02-27,729.799988,739.150024,717.200012,735.650024,735.650024,124458
2020-02-28,729.900024,729.900024,691.299988,696.750000,696.750000,263615
2020-03-02,705.700012,712.950012,675.650024,682.599976,682.599976,908441
2020-03-03,698.950012,698.950012,675.150024,687.250000,687.250000,206182
2020-03-04,688.000000,695.599976,668.450012,682.049988,682.049988,238853
2020-03-05,690.000000,693.700012,675.650024,677.549988,677.549988,144129
2020-03-06,647.000000,660.549988,641.549988,657.900024,657.900024,231292
2020-03-09,657.900024,657.900024,657.900024,657.900024,657.900024,0
2020-03-11,611.599976,634.549988,611.599976,618.750000,618.750000,197787
2020-03-12,598.599976,598.599976,532.000000,542.849976,542.849976,525197
2020-03-13,520.000000,585.150024,461.450012,568.200012,568.200012,708468
2020-03-16,541.000000,545.250000,502.799988,509.200012,509.200012,417231
2020-03-17,513.000000,531.000000,478.000000,489.100006,489.100006,468111
2020-03-18,489.100006,505.299988,405.000000,472.649994,472.649994,955091
2020-03-19,443.000000,463.750000,424.000000,427.750000,427.750000,891156
2020-03-20,434.700012,449.500000,414.049988,428.350006,428.350006,1116120
2020-03-23,385.549988,410.000000,301.000000,308.350006,308.350006,1149215
2020-03-24,338.000000,338.000000,291.149994,303.149994,303.149994,1748413
2020-03-25,297.000000,356.200012,285.000000,326.899994,326.899994,1424908
2020-03-26,337.000000,398.000000,332.350006,342.649994,342.649994,3934840
2020-03-27,371.000000,408.700012,354.149994,359.700012,359.700012,3349036
2020-03-30,351.000000,381.899994,340.000000,368.700012,368.700012,1590566
